date,open,close
2023-12-08,849.161,868.234
2023-12-11,859.974,878.516
2023-12-12,876.69,869.967
2023-12-13,868.866,861.251
2023-12-14,865.092,855.898
2023-12-15,857.01,847.507
2023-12-18,845.538,840.681
2023-12-19,839.644,845.859
2023-12-20,847.272,835.713
2023-12-21,832.37,847.817
2023-12-22,846.666,843.318
2023-12-25,840.379,837.222
2023-12-26,836.531,825.258
2023-12-27,826.831,830.057
2023-12-28,828.401,850.385
2023-12-29,849.611,852.005
2024-01-02,850.969,839.801
2024-01-03,838.302,829.772
2024-01-04,831.23,823.848
2024-01-05,820.397,807.729
2024-01-08,802.895,784.433
2024-01-09,786.48,782.926
2024-01-10,779.08,777.153
2024-01-11,775.372,789.864
2024-01-12,788.025,778.358
2024-01-15,774.957,773.405
2024-01-16,771.841,777.403
2024-01-17,775.864,757.045
2024-01-18,752.286,768.282
2024-01-19,767.239,765.47
2024-01-22,763.601,742.227
2024-01-23,738.383,749.743
2024-01-24,753.01,750.275
2024-01-25,749.133,765.791
2024-01-26,759.938,746.096
2024-01-29,748.264,725.308
2024-01-30,720.193,697.845
2024-01-31,693.847,684.852
2024-02-01,680.718,690.005
2024-02-02,693.02,673.407
2024-02-05,675.396,676.793
2024-02-06,675.453,720.8
2024-02-07,723.312,743.423
2024-02-08,749.639,751.504
2024-02-19,762.644,763.316
2024-02-20,756.084,754.702
2024-02-21,747.25,755.155
2024-02-22,757.262,762.382
2024-02-23,768.509,764.482
2024-02-26,764.033,768.488
2024-02-27,763.665,796.907
2024-02-28,797.825,771.592
2024-02-29,769.557,807.707
2024-03-01,809.401,815.487
2024-03-04,819.958,818.513
2024-03-05,812.621,817.772
2024-03-06,816.145,811.899
2024-03-07,814.168,794.239
2024-03-08,795.322,803.2
2024-03-11,800.899,818.439
2024-03-12,818.516,817.75
2024-03-13,821.323,814.932
2024-03-14,811.514,804.856
2024-03-15,802.911,808.674
2024-03-18,810.387,825.4
2024-03-19,822.182,811.774
2024-03-20,810.689,814.027
2024-03-21,820.143,806.138
2024-03-22,804.023,794.201
2024-03-25,792.846,781.646
2024-03-26,781.727,772.089
