date,open,close
2010-12-29,1091.82,1113.31
2010-12-30,1113.56,1117.21
2010-12-31,1117.36,1137.66
2011-01-04,1142.17,1155.11
2011-01-05,1153.91,1155.35
2011-01-06,1153.63,1134.79
2011-01-07,1132.73,1126.52
2011-01-10,1124.34,1093.77
2011-01-11,1089.99,1078.36
2011-01-12,1083.12,1089.67
2011-01-13,1094.83,1093.86
2011-01-14,1092.09,1067.42
2011-01-17,1066.44,1028.16
2011-01-18,1021.84,1025.72
2011-01-19,1025.93,1048.54
2011-01-20,1047.77,1020.39
2011-01-21,1014.72,1024.51
2011-01-24,1024.79,994.97
2011-01-25,992.57,979.0
2011-01-26,978.07,995.74
2011-01-27,991.06,1013.02
2011-01-28,1013.64,1020.94
2011-01-31,1021.63,1029.12
2011-02-01,1029.67,1032.6
2011-02-09,1026.45,1025.15
2011-02-10,1026.25,1063.95
2011-02-11,1067.19,1071.58
2011-02-14,1072.31,1086.56
2011-02-15,1086.8,1087.72
2011-02-16,1086.77,1107.24
2011-02-17,1108.63,1115.33
2011-02-18,1114.45,1100.46
2011-02-21,1096.17,1117.67
2011-02-22,1118.61,1088.27
2011-02-23,1088.08,1114.05
2011-02-24,1112.43,1101.95
2011-02-25,1098.11,1095.1
2011-02-28,1096.34,1099.78
2011-03-01,1100.81,1098.0
2011-03-02,1094.97,1088.9
2011-03-03,1088.89,1064.31
2011-03-04,1063.43,1071.86
2011-03-07,1073.93,1078.11
2011-03-08,1079.53,1084.82
2011-03-09,1084.7,1087.3
2011-03-10,1088.34,1093.9
2011-03-11,1090.21,1101.76
2011-03-14,1099.32,1107.54
2011-03-15,1108.2,1094.95
2011-03-16,1094.12,1102.21
2011-03-17,1096.22,1078.37
2011-03-18,1081.6,1083.6
2011-03-21,1083.15,1070.6
2011-03-22,1072.39,1067.29
2011-03-23,1066.17,1076.56
2011-03-24,1078.02,1077.99
2011-03-25,1077.34,1072.34
2011-03-28,1072.89,1052.11
2011-03-29,1050.29,1019.04
2011-03-30,1017.16,1006.37
2011-03-31,1006.72,1008.3
2011-04-01,1006.04,1015.08
2011-04-06,1011.68,994.26
2011-04-07,993.38,1004.41
2011-04-08,1004.14,1019.14
2011-04-11,1021.3,1002.8
2011-04-12,1000.77,1000.16
2011-04-13,999.53,1020.75
2011-04-14,1021.1,1016.62
2011-04-15,1015.97,1010.06
2011-04-18,1008.48,1003.26
2011-04-19,1000.88,994.3
2011-04-20,993.94,1008.18
2011-04-21,1007.98,1010.56
2011-04-22,1008.17,1004.65
2011-04-25,1001.08,975.17
2011-04-26,970.96,958.29
2011-04-27,956.77,942.54
2011-04-28,941.2,904.15
2011-04-29,901.16,912.72
2011-05-03,911.79,922.07
2011-05-04,919.67,903.98
2011-05-05,901.47,914.59
2011-05-06,910.14,918.28
2011-05-09,920.12,931.77
2011-05-10,932.88,931.21
2011-05-11,931.51,929.95
2011-05-12,927.15,909.26
2011-05-13,909.24,909.77
2011-05-16,911.34,906.34
2011-05-17,903.98,895.15
2011-05-18,891.99,890.79
2011-05-19,891.48,884.89
2011-05-20,884.06,875.43
2011-05-23,873.31,840.9
2011-05-24,836.79,870.94
2011-05-25,867.68,842.35
2011-05-26,843.62,830.92
2011-05-27,830.6,822.94
2011-05-30,819.87,834.32
2011-05-31,836.35,846.32
2011-06-01,846.48,851.17
2011-06-02,841.52,833.74
2011-06-03,833.44,847.54
2011-06-07,845.25,847.71
2011-06-08,846.67,844.98
2011-06-09,843.58,828.02
2011-06-10,825.55,824.03
2011-06-13,820.24,829.36
2011-06-14,829.51,838.47
2011-06-15,837.53,827.53
2011-06-16,822.37,810.71
2011-06-17,809.16,802.64
2011-06-20,800.62,791.76
2011-06-21,791.99,795.61
2011-06-22,797.42,791.51
2011-06-23,790.7,814.44
2011-06-24,812.3,832.32
2011-06-27,832.62,843.86
2011-06-28,843.98,844.18
2011-06-29,844.85,836.38
2011-06-30,834.82,845.92
2011-07-01,847.54,855.27
2011-07-04,856.5,876.17
2011-07-05,877.52,883.42
2011-07-06,881.6,894.28
2011-07-07,893.6,899.8
2011-07-08,899.47,894.91
2011-07-11,894.07,903.31
2011-07-12,895.49,891.52
2011-07-13,890.3,913.09
2011-07-14,913.49,932.78
2011-07-15,935.54,951.14
2011-07-18,952.03,946.12
2011-07-19,940.42,927.3
2011-07-20,932.21,930.83
2011-07-21,930.26,915.37
2011-07-22,917.63,923.99
2011-07-25,920.85,887.06
2011-07-26,884.02,892.54
2011-07-27,890.03,915.55
2011-07-28,907.25,919.4
2011-07-29,919.53,913.28
2011-08-01,911.94,927.38
2011-08-02,923.09,932.12
2011-08-03,922.81,945.51
2011-08-04,944.83,937.47
2011-08-05,905.16,919.18
2011-08-08,908.08,877.44
2011-08-09,849.0,878.76
2011-08-10,891.22,891.75
2011-08-11,873.12,915.49
2011-08-12,920.29,926.3
2011-08-15,928.98,942.48
2011-08-16,942.95,933.14
2011-08-17,932.01,936.16
2011-08-18,934.58,915.68
2011-08-19,895.65,912.42
2011-08-22,913.6,910.61
2011-08-23,912.35,936.42
2011-08-24,940.42,940.2
2011-08-25,942.64,942.94
2011-08-26,940.53,952.81
2011-08-29,951.55,954.03
2011-08-30,957.29,934.18
2011-08-31,931.79,921.49
2011-09-01,921.97,917.75
2011-09-02,916.07,909.85
2011-09-05,902.37,883.87
2011-09-06,876.71,874.74
2011-09-07,877.87,899.61
2011-09-08,903.25,891.93
2011-09-09,889.47,881.58
2011-09-13,870.04,861.92
2011-09-14,864.08,876.95
2011-09-15,877.93,875.86
2011-09-16,878.56,874.88
2011-09-19,871.88,854.71
2011-09-20,850.97,856.81
2011-09-21,856.8,881.03
2011-09-22,876.25,852.92
2011-09-23,840.18,843.48
2011-09-26,842.0,829.35
2011-09-27,833.64,830.88
2011-09-28,834.03,817.52
2011-09-29,813.26,791.89
2011-09-30,792.76,791.13
2011-10-10,792.97,790.04
2011-10-11,806.7,786.15
2011-10-12,783.43,816.14
2011-10-13,816.53,833.02
2011-10-14,830.48,830.2
2011-10-17,832.86,832.29
2011-10-18,826.53,806.6
2011-10-19,807.21,804.44
2011-10-20,801.03,778.95
2011-10-21,777.03,763.3
2011-10-24,761.43,772.41
2011-10-25,770.84,797.86
2011-10-26,794.29,811.13
2011-10-27,810.72,810.92
2011-10-28,820.42,833.42
2011-10-31,834.3,852.8
2011-11-01,843.8,853.36
2011-11-02,837.07,881.05
2011-11-03,885.87,877.66
2011-11-04,881.62,882.25
2011-11-07,880.15,878.76
2011-11-08,878.45,862.36
2011-11-09,866.91,891.12
2011-11-10,881.69,895.27
2011-11-11,893.72,891.19
2011-11-14,899.11,915.98
2011-11-15,916.62,920.97
2011-11-16,921.3,893.51
2011-11-17,893.79,898.34
2011-11-18,892.63,869.19
2011-11-21,866.98,863.13
2011-11-22,856.2,868.43
2011-11-23,868.78,864.81
2011-11-24,856.67,868.14
2011-11-25,866.99,863.5
2011-11-28,864.38,866.84
2011-11-29,872.2,880.31
2011-11-30,878.68,838.11
2011-12-01,861.55,852.87
2011-12-02,849.18,829.18
2011-12-05,825.6,792.5
2011-12-06,788.44,798.1
2011-12-07,797.18,802.63
2011-12-08,799.49,809.43
2011-12-09,802.13,798.84
2011-12-12,798.81,790.79
2011-12-13,787.08,768.92
2011-12-14,766.18,755.76
2011-12-15,751.55,746.56
2011-12-16,745.52,778.78
2011-12-19,774.65,793.44
2011-12-20,791.82,781.42
2011-12-21,786.98,761.34
2011-12-22,754.48,757.9
2011-12-23,754.89,761.44
2011-12-26,760.67,753.05
2011-12-27,749.61,727.17
2011-12-28,721.84,717.55
2011-12-29,714.58,716.55
2011-12-30,718.03,729.5
2012-01-04,734.74,707.11
2012-01-05,700.32,666.91
2012-01-06,662.65,669.02
2012-01-09,667.86,692.42
2012-01-10,691.65,716.45
2012-01-11,715.04,717.94
2012-01-12,715.82,709.89
2012-01-13,709.05,666.08
2012-01-16,657.8,633.91
2012-01-17,630.78,662.69
2012-01-18,662.94,624.91
2012-01-19,621.65,632.8
2012-01-20,634.83,646.38
2012-01-30,649.42,651.25
2012-01-31,649.37,648.68
2012-02-01,647.49,650.78
2012-02-02,652.06,665.4
2012-02-03,665.35,680.05
2012-02-06,681.04,686.51
2012-02-07,683.88,673.68
2012-02-08,673.07,692.3
2012-02-09,692.36,697.79
2012-02-10,696.53,698.85
2012-02-13,694.24,714.96
2012-02-14,714.75,712.3
2012-02-15,711.62,724.75
2012-02-16,723.43,721.83
2012-02-17,722.62,717.8
2012-02-20,726.88,721.1
2012-02-21,719.29,736.88
2012-02-22,737.78,759.56
2012-02-23,760.67,756.9
2012-02-24,756.16,762.29
2012-02-27,763.96,760.37
2012-02-28,757.45,747.77
2012-02-29,747.22,735.34
2012-03-01,734.25,743.15
2012-03-02,743.85,757.67
2012-03-05,759.65,759.37
2012-03-06,758.08,750.84
2012-03-07,743.05,749.27
2012-03-08,751.98,761.7
2012-03-09,764.48,777.69
2012-03-12,779.51,786.05
2012-03-13,785.53,792.38
2012-03-14,795.12,756.46
2012-03-15,754.53,746.44
2012-03-16,748.05,765.56
2012-03-19,764.95,779.56
2012-03-20,777.39,755.58
2012-03-21,758.89,751.79
2012-03-22,750.45,750.85
2012-03-23,748.87,737.89
2012-03-26,735.16,737.21
2012-03-27,739.44,735.73
2012-03-28,732.68,698.49
2012-03-29,692.37,683.96
2012-03-30,682.28,678.52
2012-04-05,677.76,697.75
2012-04-06,697.86,701.9
2012-04-09,699.87,689.72
2012-04-10,686.48,697.17
2012-04-11,689.85,698.49
2012-04-12,699.42,713.12
2012-04-13,715.04,718.96
2012-04-16,714.85,716.23
2012-04-17,716.53,709.14
2012-04-18,710.14,723.46
2012-04-19,723.83,725.12
2012-04-20,724.13,728.72
2012-04-23,724.9,690.43
2012-04-24,680.61,681.53
2012-04-25,679.75,682.52
2012-04-26,683.02,678.44
2012-04-27,677.55,685.13
2012-05-02,692.35,693.61
2012-05-03,693.4,699.31
2012-05-04,699.88,713.19
2012-05-07,710.98,733.05
2012-05-08,733.83,731.72
2012-05-09,727.6,719.35
2012-05-10,718.24,727.29
2012-05-11,726.56,721.08
2012-05-14,725.52,719.87
2012-05-15,714.58,720.12
2012-05-16,718.71,709.96
2012-05-17,709.5,716.17
2012-05-18,711.69,706.22
2012-05-21,705.86,704.8
2012-05-22,706.92,714.66
2012-05-23,715.03,713.02
2012-05-24,711.69,712.58
2012-05-25,713.04,702.72
2012-05-28,699.64,706.47
2012-05-29,705.79,720.45
2012-05-30,720.57,727.19
2012-05-31,724.46,734.45
2012-06-01,733.62,734.26
2012-06-04,721.68,717.1
2012-06-05,718.11,715.93
2012-06-06,717.13,715.24
2012-06-07,721.56,711.43
2012-06-08,716.42,713.92
2012-06-11,714.12,734.5
2012-06-12,731.04,735.29
2012-06-13,735.6,746.51
2012-06-14,745.76,740.97
2012-06-15,742.38,742.27
2012-06-18,744.05,752.98
2012-06-19,751.27,747.49
2012-06-20,747.64,748.39
2012-06-21,746.61,739.05
2012-06-25,736.18,720.6
2012-06-26,716.3,715.92
2012-06-27,715.52,718.93
2012-06-28,719.09,711.14
2012-06-29,708.11,726.68
2012-07-02,730.77,741.19
2012-07-03,742.2,743.9
2012-07-04,744.7,739.62
2012-07-05,738.49,724.31
2012-07-06,727.69,737.29
2012-07-09,733.66,722.28
2012-07-10,719.89,713.53
2012-07-11,710.89,719.3
2012-07-12,718.62,734.32
2012-07-13,731.49,725.79
2012-07-16,722.82,691.39
2012-07-17,687.74,697.0
2012-07-18,695.92,702.14
2012-07-19,701.23,709.17
2012-07-20,707.83,706.25
2012-07-23,703.2,704.57
2012-07-24,700.58,706.4
2012-07-25,704.7,708.3
2012-07-26,707.77,706.73
2012-07-27,707.97,703.58
2012-07-30,703.7,688.47
2012-07-31,686.54,676.96
2012-08-01,677.53,689.49
2012-08-02,688.33,690.98
2012-08-03,691.79,711.93
2012-08-06,708.26,730.42
2012-08-07,729.63,736.01
2012-08-08,734.88,730.07
2012-08-09,729.5,743.2
2012-08-10,743.29,743.07
2012-08-13,742.38,727.64
2012-08-14,726.84,736.35
2012-08-15,734.87,729.73
2012-08-16,728.66,723.53
2012-08-17,721.33,721.05
2012-08-20,718.14,730.87
2012-08-21,730.29,748.94
2012-08-22,749.0,746.85
2012-08-23,745.47,750.56
2012-08-24,747.73,733.31
2012-08-27,731.67,722.57
2012-08-28,720.83,727.62
2012-08-29,726.7,726.94
2012-08-30,727.21,704.04
2012-08-31,701.37,706.63
2012-09-03,703.81,723.87
2012-09-04,724.7,722.72
2012-09-05,721.07,730.62
2012-09-06,732.46,739.74
2012-09-07,744.65,759.46
2012-09-10,759.69,762.31
2012-09-11,761.55,761.73
2012-09-12,763.04,762.51
2012-09-13,761.78,749.89
2012-09-14,753.6,744.46
2012-09-17,742.69,724.15
2012-09-18,722.38,723.61
2012-09-19,724.89,728.25
2012-09-20,727.96,706.69
2012-09-21,703.42,691.14
2012-09-24,685.99,690.34
2012-09-25,688.21,682.34
2012-09-26,680.47,661.49
2012-09-27,662.78,676.96
2012-09-28,674.19,689.64
2012-10-08,690.35,690.77
2012-10-09,691.39,712.7
2012-10-10,712.15,721.85
2012-10-11,720.39,711.8
2012-10-12,711.83,708.87
2012-10-15,706.23,701.96
2012-10-16,700.94,705.39
2012-10-17,706.09,709.09
2012-10-18,709.29,720.52
2012-10-19,720.85,719.45
2012-10-22,716.53,724.28
2012-10-23,723.83,711.26
2012-10-24,707.31,707.75
2012-10-25,707.88,697.44
2012-10-26,695.89,685.33
2012-10-29,684.34,688.12
2012-10-30,688.51,689.61
2012-10-31,689.63,691.65
2012-11-01,692.06,701.78
2012-11-02,702.03,701.38
2012-11-05,700.11,692.87
2012-11-06,693.36,690.5
2012-11-07,689.79,689.75
2012-11-08,684.89,675.85
2012-11-09,674.59,672.67
2012-11-12,674.76,676.6
2012-11-13,676.26,667.33
2012-11-14,666.4,665.19
2012-11-15,662.9,659.21
2012-11-16,659.38,656.2
2012-11-19,654.78,656.94
2012-11-20,657.4,656.61
2012-11-21,656.44,660.03
2012-11-22,659.13,651.83
2012-11-23,652.94,651.43
2012-11-26,651.06,638.88
2012-11-27,635.26,616.28
2012-11-28,611.91,607.67
2012-11-29,607.17,603.17
2012-11-30,602.95,606.77
2012-12-03,605.6,593.66
2012-12-04,592.4,600.8
2012-12-05,599.45,624.82
2012-12-06,625.16,624.32
2012-12-07,624.15,637.49
2012-12-10,638.24,646.32
2012-12-11,645.25,641.17
2012-12-12,639.91,639.51
2012-12-13,638.09,632.18
2012-12-14,631.45,656.22
2012-12-17,656.75,649.61
2012-12-18,648.56,646.05
2012-12-19,645.14,652.1
2012-12-20,652.04,658.31
2012-12-21,658.54,668.09
2012-12-24,666.28,679.76
2012-12-25,679.57,694.12
2012-12-26,693.29,709.08
2012-12-27,709.91,699.57
2012-12-28,698.91,707.67
2012-12-31,708.24,713.86
2013-01-04,717.3,705.34
2013-01-07,704.37,718.11
2013-01-08,718.43,733.14
2013-01-09,732.01,734.51
2013-01-10,734.31,741.18
2013-01-11,740.9,731.59
2013-01-14,735.65,760.55
2013-01-15,763.63,778.6
2013-01-16,777.04,774.49
2013-01-17,773.79,768.31
2013-01-18,771.31,787.39
2013-01-21,788.07,792.6
2013-01-22,792.31,775.14
2013-01-23,773.74,778.48
2013-01-24,778.64,757.87
2013-01-25,757.61,762.85
2013-01-28,764.09,784.76
2013-01-29,785.76,791.67
2013-01-30,791.96,783.68
2013-01-31,784.11,776.01
2013-02-01,775.11,782.36
2013-02-04,783.74,771.9
2013-02-05,768.41,780.98
2013-02-06,781.32,791.26
2013-02-07,792.86,805.59
2013-02-08,804.96,823.03
2013-02-18,829.66,835.28
2013-02-19,834.97,819.71
2013-02-20,819.03,850.86
2013-02-21,846.64,839.3
2013-02-22,837.13,838.76
2013-02-25,838.88,855.69
2013-02-26,853.28,851.22
2013-02-27,852.13,846.09
2013-02-28,846.34,861.1
2013-03-01,860.8,884.89
2013-03-04,880.25,863.5
2013-03-05,861.23,888.1
2013-03-06,890.23,902.9
2013-03-07,902.41,877.34
2013-03-08,877.73,864.7
2013-03-11,863.12,869.15
2013-03-12,869.72,839.84
2013-03-13,835.46,834.05
2013-03-14,832.29,842.04
2013-03-15,841.71,853.91
2013-03-18,852.15,852.12
2013-03-19,850.06,842.69
2013-03-20,842.71,866.27
2013-03-21,867.9,882.73
2013-03-22,881.9,882.0
2013-03-25,882.75,881.76
2013-03-26,878.56,876.36
2013-03-27,876.55,882.75
2013-03-28,877.85,867.51
2013-03-29,868.09,866.46
2013-04-01,866.65,877.0
2013-04-02,875.33,845.16
2013-04-03,842.37,835.14
2013-04-08,824.78,853.48
2013-04-09,854.51,861.99
2013-04-10,861.27,850.53
2013-04-11,853.14,847.78
2013-04-12,847.2,846.61
2013-04-15,844.11,836.34
2013-04-16,828.94,846.05
2013-04-17,845.09,867.51
2013-04-18,862.7,873.48
2013-04-19,874.88,892.21
2013-04-22,890.93,916.02
2013-04-23,916.42,893.79
2013-04-24,894.69,923.41
2013-04-25,924.22,903.63
2013-04-26,902.0,889.38
2013-05-02,887.08,913.65
2013-05-03,916.01,939.21
2013-05-06,941.09,958.02
2013-05-07,956.42,957.44
2013-05-08,960.98,980.08
2013-05-09,978.94,992.16
2013-05-10,989.15,988.3
2013-05-13,989.37,995.11
2013-05-14,992.62,976.33
2013-05-15,976.95,1012.66
2013-05-16,1010.95,1009.53
2013-05-17,1006.47,1023.4
2013-05-20,1025.17,1051.65
2013-05-21,1049.6,1073.58
2013-05-22,1067.44,1039.81
2013-05-23,1035.31,1042.9
2013-05-24,1044.29,1073.78
2013-05-27,1075.83,1089.72
2013-05-28,1089.77,1059.0
2013-05-29,1055.6,1065.96
2013-05-30,1063.0,1073.87
2013-05-31,1074.48,1073.02
2013-06-03,1070.73,1052.14
2013-06-04,1049.1,1022.46
2013-06-05,1021.02,1032.76
2013-06-06,1027.05,1022.13
2013-06-07,1022.56,1030.14
2013-06-13,1019.47,1029.28
2013-06-14,1029.93,1068.15
2013-06-17,1074.53,1073.69
2013-06-18,1073.31,1072.93
2013-06-19,1064.74,1067.63
2013-06-20,1060.38,1029.53
2013-06-21,1007.87,1025.5
2013-06-24,1023.22,971.45
2013-06-25,958.35,984.75
2013-06-26,984.94,1038.98
2013-06-27,1043.66,1022.5
2013-06-28,1012.64,1011.66
2013-07-01,1011.27,1055.84
2013-07-02,1056.91,1083.25
2013-07-03,1079.65,1104.58
2013-07-04,1097.77,1087.9
2013-07-05,1087.69,1057.27
2013-07-08,1035.94,1030.6
2013-07-09,1028.56,1050.72
2013-07-10,1049.21,1068.86
2013-07-11,1066.7,1080.78
2013-07-12,1079.33,1096.3
2013-07-15,1096.19,1139.57
2013-07-16,1141.57,1143.2
2013-07-17,1140.73,1129.48
2013-07-18,1124.79,1127.97
2013-07-19,1125.77,1116.01
2013-07-22,1109.96,1153.77
2013-07-23,1161.08,1178.59
2013-07-24,1181.36,1203.31
2013-07-25,1205.62,1150.39
2013-07-26,1150.25,1158.35
2013-07-29,1155.81,1136.98
2013-07-30,1137.15,1124.1
2013-07-31,1126.1,1134.02
2013-08-01,1135.45,1190.11
2013-08-02,1196.17,1188.85
2013-08-05,1186.73,1202.83
2013-08-06,1202.09,1211.69
2013-08-07,1208.5,1175.7
2013-08-08,1172.09,1185.96
2013-08-09,1185.64,1172.52
2013-08-12,1174.09,1161.87
2013-08-13,1161.49,1172.33
2013-08-14,1175.63,1180.66
2013-08-15,1177.85,1167.09
2013-08-16,1158.96,1132.09
2013-08-19,1126.64,1171.4
2013-08-20,1170.99,1175.78
2013-08-21,1173.61,1181.34
2013-08-22,1180.19,1197.13
2013-08-23,1200.68,1219.83
2013-08-26,1220.98,1238.17
2013-08-27,1238.27,1250.75
2013-08-28,1244.01,1228.0
2013-08-29,1224.61,1226.3
2013-08-30,1221.87,1185.15
2013-09-02,1179.32,1210.19
2013-09-03,1217.77,1234.59
2013-09-04,1233.5,1236.35
2013-09-05,1233.82,1267.26
2013-09-06,1267.84,1282.75
2013-09-09,1282.65,1275.91
2013-09-10,1277.87,1263.59
2013-09-11,1256.66,1220.71
2013-09-12,1215.69,1220.63
2013-09-13,1221.15,1253.45
2013-09-16,1254.47,1278.8
2013-09-17,1279.26,1269.36
2013-09-18,1268.34,1289.64
2013-09-23,1292.76,1326.09
2013-09-24,1325.89,1328.4
2013-09-25,1324.19,1323.04
2013-09-26,1318.52,1306.34
2013-09-27,1305.51,1323.76
2013-09-30,1329.56,1367.91
2013-10-08,1376.37,1387.66
2013-10-09,1385.96,1415.83
2013-10-10,1422.36,1378.15
2013-10-11,1377.98,1379.9
2013-10-14,1374.47,1393.6
2013-10-15,1397.21,1389.75
2013-10-16,1393.01,1335.1
2013-10-17,1339.31,1322.99
2013-10-18,1327.1,1349.94
2013-10-21,1358.88,1400.97
2013-10-22,1401.47,1350.47
2013-10-23,1336.23,1311.23
2013-10-24,1307.11,1295.93
2013-10-25,1298.72,1269.17
2013-10-28,1264.14,1279.05
2013-10-29,1276.27,1261.68
2013-10-30,1256.24,1273.29
2013-10-31,1266.56,1235.56
2013-11-01,1227.69,1221.96
2013-11-04,1217.28,1222.46
2013-11-05,1217.64,1260.03
2013-11-06,1255.47,1241.79
2013-11-07,1234.24,1224.05
2013-11-08,1215.68,1211.11
2013-11-11,1208.26,1212.69
2013-11-12,1213.31,1228.35
2013-11-13,1226.53,1212.08
2013-11-14,1207.45,1249.67
2013-11-15,1248.26,1269.05
2013-11-18,1275.55,1291.15
2013-11-19,1293.06,1298.17
2013-11-20,1299.68,1299.26
2013-11-21,1295.93,1298.95
2013-11-22,1298.47,1295.07
2013-11-25,1290.84,1293.8
2013-11-26,1291.62,1291.85
2013-11-27,1290.19,1329.48
2013-11-28,1333.05,1336.66
2013-11-29,1335.63,1366.83
2013-12-02,1296.7,1253.93
2013-12-03,1223.38,1255.33
2013-12-04,1249.59,1240.29
2013-12-05,1234.5,1202.07
2013-12-06,1196.32,1206.78
2013-12-09,1211.39,1241.72
2013-12-10,1244.57,1231.92
2013-12-11,1230.78,1244.51
2013-12-12,1242.15,1279.32
2013-12-13,1274.17,1278.14
2013-12-16,1279.06,1279.96
2013-12-17,1278.53,1267.67
2013-12-18,1267.77,1256.0
2013-12-19,1253.43,1256.08
2013-12-20,1255.82,1253.71
2013-12-23,1251.41,1242.81
2013-12-24,1242.0,1258.82
2013-12-25,1262.0,1288.34
2013-12-26,1290.87,1269.54
2013-12-27,1265.08,1294.3
2013-12-30,1294.42,1307.99
2013-12-31,1302.67,1304.44
2014-01-02,1302.3,1333.0
2014-01-03,1332.35,1352.84
2014-01-06,1350.31,1323.33
2014-01-07,1315.44,1352.28
2014-01-08,1363.31,1405.02
2014-01-09,1401.8,1380.24
2014-01-10,1373.52,1353.3
2014-01-13,1352.01,1362.79
2014-01-14,1364.8,1400.92
2014-01-15,1399.67,1415.32
2014-01-16,1415.57,1395.16
2014-01-17,1395.03,1395.51
2014-01-20,1393.88,1372.74
2014-01-21,1370.69,1407.15
2014-01-22,1407.46,1431.74
2014-01-23,1433.7,1461.53
2014-01-24,1458.21,1484.43
2014-01-27,1477.46,1477.67
2014-01-28,1476.59,1471.34
2014-01-29,1472.54,1496.53
2014-01-30,1494.12,1495.98
